system:index,NDVI,aspect,b1,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b2,b3,b4,b5,b6,b7,b8,b9,chm,ghmi,elevation,landcover,nari,ncri,random,slope,snow_cover,snow_depth,swe,.geo
65_0,0.7777093745397325,324,8.293823,17.110657,-1.1342468,1507.0536,233.11928,42.877525,42.877525,535.9098,225.10576,486.43375,310.6305,8.293823,8.293823,8.293823,23.453156,4.3839417,4.3839417,14.28833,3.9149475,5,0.3693697,611,313,0.24668874,0.54105794,0.6715460931657667,3,16.87390810248518,0.041350441657404244,0.008210294821791817,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.462499999999999,47.904166666666654]}"
66_0,0.33353566274012386,125,-2.3115845,6.654999,-11.569519,1603.0957,228.3359,48.467754,48.467754,595.15656,224.41379,591.9911,265.55716,-2.3115845,-2.3115845,-2.3115845,13.19519,-6.242523,-6.242523,6.904846,-9.876404,0,0.0124601405,2523,332,0.042618692,0.0150030535,0.3269024870160667,19,66.26629151615225,0.8193641032902986,0.23935137836562406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.554166666666664,47.11249999999999]}"
67_0,0.7459533907885405,244,8.151367,17.079803,-1.3296814,918.4259,152.15228,24.230524,24.230524,344.87656,128.79535,310.05408,179.81377,8.151367,8.151367,8.151367,23.341309,4.4920654,4.4920654,14.236969,3.2156372,6,0.69167227,607,312,0.25364965,0.55382,0.21269179749913825,7,11.854389766444369,0.0171054295628135,0.0028985439779766063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.070833333333333,48.57083333333332]}"
68_0,0.7021625524312173,344,7.394623,16.118164,-1.7107239,1587.5619,242.64914,46.497494,46.497494,579.15314,239.20834,506.15234,301.148,7.394623,7.394623,7.394623,22.555634,3.4643555,3.4643555,13.096588,2.0982666,2,0.24978061,843,231,0.23289137,0.44778672,0.13899527178485027,5,48.70894630108584,0.3130431099129332,0.0896324267193872,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.929166666666665,47.28749999999999]}"
69_0,0.6775275957578377,149,0.49017334,9.472565,-8.837799,1408.3368,203.09047,42.60491,42.60491,528.9527,196.44745,521.20685,230.05121,0.49017334,0.49017334,0.49017334,16.339966,-3.717804,-3.717804,9.684601,-7.3696594,1,0.065862834,2029,321,0.1270668,0.19431041,0.41382729299159315,18,50.66803465572276,0.34261668875399,0.09916498940446526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.962499999999999,47.24583333333332]}"
70_0,0.8529334411502526,358,6.6882935,15.360992,-2.3005981,1603.88,244.11781,46.75624,46.75624,590.8883,240.5862,521.4659,302.54346,6.6882935,6.6882935,6.6882935,21.736237,2.8232422,2.8232422,12.555847,1.1564331,12,0.17616266,1153,312,0.10885802,0.54299515,0.7966016507680705,18,54.3653794343864,0.43754803770163586,0.1298729188356343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.637499999999998,47.27083333333332]}"
71_0,0.5755912581576618,323,10.35083,19.843048,0.3423767,669.6751,118.93986,16.512749,16.512749,255.61086,92.86475,215.0087,121.49495,10.35083,10.35083,10.35083,26.642517,6.2654724,6.2654724,16.16101,4.2067566,2,0.95065606,197,112,0.21612395,0.2320075,0.7487351988147746,2,3.718696674254731,0.004608613521716826,7.505116808430767E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.120833333333334,48.28749999999999]}"
72_0,0.6270883028786975,288,9.369232,18.257812,-0.08258057,1186.8502,186.64046,34.018597,34.018597,419.34512,178.75693,372.12485,248.6915,9.369232,9.369232,9.369232,24.7052,5.6091003,5.6091003,13.526855,5.333954,1,0.484939,436,211,0.2377132,0.4431931,4.377607564111097E-4,1,6.134063484132752,0.008156000181686046,0.0013457825887273882,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.329166666666666,48.19583333333332]}"
73_0,0.7148409495797472,171,7.961914,16.909393,-1.5246887,1009.4404,166.68562,26.28809,26.28809,393.0202,125.26569,359.3354,154.94812,7.961914,7.961914,7.961914,22.994873,4.1567993,4.1567993,15.080872,-0.04534912,13,0.31634074,667,312,0.26593873,0.4826644,0.8807614621713029,3,6.222362457428465,0.00753011846998974,0.001267508018848508,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.304166666666667,47.67916666666665]}"
74_0,0.6687552946933871,192,8.773346,17.92752,-0.99786377,907.6752,154.57014,21.94202,21.94202,362.19614,103.3194,331.60434,130.30191,8.773346,8.773346,8.773346,24.155731,4.8363953,4.8363953,15.766266,0.9228821,2,0.6696206,512,242,0.2743823,0.47214442,0.09070873515016542,2,6.690540346770976,0.007318819379132467,0.001162027638631491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.07916666666667,47.43749999999999]}"
75_0,0.6690495003382009,255,9.914825,19.27237,-0.3890381,938.0706,160.26642,18.292515,18.292515,367.65588,100.446266,308.4271,142.17403,9.914825,9.914825,9.914825,25.631592,5.6238403,5.6238403,15.033722,2.1195679,4,0.45578626,497,242,0.21526216,0.47447598,0.15167389111127838,5,16.69356599834701,0.03513982923292864,0.006891313177561901,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.870833333333334,46.81249999999999]}"
76_0,0.8053345671004084,58,6.8884277,15.8255005,-2.7265015,1434.2524,225.75337,40.829025,40.829025,534.003,205.1726,487.09158,270.64758,6.8884277,6.8884277,6.8884277,22.31128,2.7374268,2.7374268,13.319183,0.939209,10,0.0913009,808,312,0.29121748,0.5033288,0.792126101578877,19,26.63555649367305,0.07453558730905152,0.016396084660218288,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.6125,47.754166666666656]}"
77_0,0.516762442803919,197,10.748627,20.517242,0.3597107,640.6064,114.39733,15.618216,15.618216,243.83316,88.82481,201.28558,120.39031,10.748627,10.748627,10.748627,27.429382,6.687378,6.687378,16.252594,4.7146606,2,0.48033494,155,211,0.22039911,0.13842086,0.3185404835434211,0,3.0593044630642954,0.003703857087893297,6.224676402692538E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.77916666666667,48.29583333333332]}"
78_0,0.47605065668698493,98,10.462006,20.227844,0.060913086,647.74365,118.23841,15.880797,15.880797,252.89793,89.25789,213.12492,116.39349,10.462006,10.462006,10.462006,27.159027,6.3213806,6.3213806,16.787933,4.8609924,0,0.47347122,180,211,0.23012997,0.1271412,0.5208447489680927,1,3.433183620468536,0.0041035218593251255,6.839571290509754E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.870833333333337,48.629166666666656]}"
79_0,0.7297430969225935,39,0.60305786,9.600403,-8.732941,1520.8234,221.68164,45.156265,45.156265,560.1591,211.42003,535.40753,253.61287,0.60305786,0.60305786,0.60305786,16.153229,-3.3251038,-3.3251038,9.002472,-6.8651733,3,0.043745738,1803,312,0.28910702,0.26980686,0.40722737479529303,23,60.33192237196477,0.5973056248753135,0.1774137992593615,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.054166666666665,47.10416666666666]}"
80_0,0.7575597854871416,30,9.546448,18.815063,-0.5476074,1117.7155,186.61081,21.587656,21.587656,422.4609,128.33493,335.35016,184.02406,9.546448,9.546448,9.546448,25.068085,5.4037476,5.4037476,13.6586,2.5228882,12,0.28002256,483,313,0.14050636,0.46999997,0.07205744204504405,6,13.875194711332934,0.025573257328003876,0.0048210169156827284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.429166666666667,46.595833333333324]}"
81_0,0.6974917049471026,187,8.259094,17.350006,-1.4233704,951.7367,158.255,23.646986,23.646986,374.4867,110.88448,345.87866,137.68344,8.259094,8.259094,8.259094,23.530426,4.320801,4.320801,15.50293,0.042999268,2,0.3478752,667,211,0.26900584,0.45272726,0.19952700165687764,4,5.727440649224806,0.006120493028243274,9.740246956716973E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.195833333333333,47.445833333333326]}"
82_0,0.7350927616646328,27,1.5779724,10.398621,-7.721588,1672.3044,252.34778,45.77078,45.77078,615.15405,241.37038,563.3646,319.20428,1.5779724,1.5779724,1.5779724,17.005127,-2.8278503,-2.8278503,9.0035095,-3.798645,6,0.05513048,1593,312,0.095140055,0.38506025,0.28193700852241455,25,64.3207654905167,0.8611548998233014,0.27084578795896186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.420833333333329,47.12083333333332]}"
83_0,0.709914283895589,123,8.458771,17.734375,-1.6588135,881.7483,145.9505,21.144083,21.144083,340.03824,104.824104,307.53775,133.77997,8.458771,8.458771,8.458771,24.325256,4.018219,4.018219,14.703491,0.5859375,10,0.41757548,566,313,0.2694805,0.50726044,0.601133336943089,9,8.229423275941917,0.009323266234182627,0.0015152522651126165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.379166666666666,47.070833333333326]}"
85_0,0.7406761470817043,102,8.477356,17.734314,-1.5389404,846.1128,139.37723,21.051947,21.051947,324.32336,102.44809,291.4587,129.24365,8.477356,8.477356,8.477356,24.205994,4.1927795,4.1927795,14.902008,0.52215576,4,0.2924078,600,231,0.26857248,0.4940439,0.014263709835411031,6,10.324039624479878,0.012062639827006384,0.001965212811088649,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.545833333333334,47.195833333333326]}"
86_0,0.795327260081158,160,7.8368835,16.69632,-1.6966858,1790.4578,274.673,49.575687,49.575687,654.17194,263.37988,603.01935,354.15158,7.8368835,7.8368835,7.8368835,23.216614,3.6454468,3.6454468,14.239563,2.7592773,17,0.22664851,631,313,0.3063241,0.5737226,0.5342098951875626,6,36.156618270491336,0.15245485457991337,0.04083490018370594,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.112499999999997,47.71249999999999]}"
87_0,0.7205362779999799,261,4.9754944,13.950531,-4.6493225,1123.7157,175.63391,29.417833,29.417833,437.8151,137.3987,410.05872,167.7535,4.9754944,4.9754944,4.9754944,20.560486,0.792511,0.792511,12.134796,-2.9516296,3,0.39738676,1260,312,0.24772279,0.44252926,0.5785501695166276,7,34.247663352677556,0.09609204669331395,0.022209091106072117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.395833333333332,47.12083333333332]}"
90_0,0.7029332315087437,14,3.62323,12.576019,-5.8967285,1455.0281,222.07918,41.706146,41.706146,551.548,201.54312,514.9891,246.17393,3.62323,3.62323,3.62323,19.311493,-0.6517334,-0.6517334,11.412872,-3.4055786,1,0.10072859,1332,312,0.31572905,0.5268373,0.3639635563534759,14,43.150134349706455,0.19989216844077748,0.053381693673036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.770833333333332,47.49583333333332]}"
91_0,0.652324111728145,78,1.3927917,10.403229,-8.19928,2054.5159,305.88287,56.21043,56.21043,762.12756,288.47485,708.7006,364.99048,1.3927917,1.3927917,1.3927917,17.161774,-3.1579285,-3.1579285,9.788208,-5.818756,1,0.08883954,1817,322,0.17245306,0.29817104,0.6331060879000573,12,53.628636615438324,0.49932685987730846,0.15386894463514336,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.1375,47.53749999999999]}"
92_0,0.508230183950998,254,10.132324,19.773254,0.016723633,617.64264,112.775154,15.040647,15.040647,247.05415,82.349014,212.582,104.33041,10.132324,10.132324,10.132324,26.733734,6.0146484,6.0146484,16.91153,3.2695312,0,0.61668396,231,211,0.2188658,0.12011283,0.2096429237316484,0,3.6983872468864,0.0045190507616564065,7.41096484405615E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[16.1125,48.62083333333332]}"
93_0,0.5989849216806158,77,8.491669,17.696106,-1.1751709,728.39044,127.37842,19.208637,19.208637,290.95084,98.10627,257.48038,122.69917,8.491669,8.491669,8.491669,24.132904,4.7555237,4.7555237,15.492035,2.0043945,4,0.4847381,527,312,0.27335697,0.4128681,0.3925683413919704,2,6.565034809799647,0.007997692854394665,0.0012930107073212019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.4625,48.78749999999999]}"
94_0,0.36774027246421814,8,-1.6034546,7.5463867,-11.330872,1581.8192,238.17227,44.383442,44.383442,566.283,231.12013,520.33234,310.12866,-1.6034546,-1.6034546,-1.6034546,14.385529,-6.291382,-6.291382,6.275696,-7.1847534,0,0.005444812,2505,321,0.068022154,0.1087824,0.5056567320474611,12,64.87817616599692,0.8284363266109496,0.2543516460750074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.362499999999995,47.029166666666654]}"
95_0,0.5844991619094995,31,9.92038,19.409332,-0.36688232,743.2792,128.36942,16.759052,16.759052,288.41113,88.18104,250.2614,114.01103,9.92038,9.92038,9.92038,26.044952,5.5186157,5.5186157,15.630859,2.1123047,1,0.38267976,321,313,0.24842848,0.32823798,0.035825193634445474,2,3.703484809621523,0.003669512636086411,5.696504778150984E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.854166666666668,47.08749999999999]}"
96_0,0.7654211070124544,187,6.6920776,15.686707,-2.8769836,1152.7218,187.90132,30.90867,30.90867,446.5089,155.32751,412.16803,196.76173,6.6920776,6.6920776,6.6920776,21.979279,3.0313416,3.0313416,13.72818,0.37384033,7,0.38167828,947,312,0.3120809,0.507826,0.6736095790975791,2,10.974401638380643,0.0147935525500171,0.0024986488330978485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.0875,48.36249999999999]}"
97_0,0.7331742724661211,333,2.001648,10.807465,-7.3084106,1760.4956,265.82553,48.79389,48.79389,633.4938,256.52377,571.9825,345.91742,2.001648,2.001648,2.001648,17.338074,-2.340393,-2.340393,8.880524,-3.204132,0,0.24059458,1671,321,0.32271028,0.45256343,0.7119597696748743,17,63.8020058495782,0.8735337089959531,0.2736220359258656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.162499999999994,47.129166666666656]}"
98_0,0.7526863283269192,135,4.5733337,13.49762,-5.0625305,1191.275,188.63661,31.180586,31.180586,473.6323,139.6683,457.75766,167.07097,4.5733337,4.5733337,4.5733337,20.051086,0.30145264,0.30145264,12.974274,-3.6998596,8,0.10085043,1268,312,0.21380484,0.50052416,0.45182278266105824,12,21.043611664778556,0.03945754469120497,0.007477607294353132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.0875,47.22916666666666]}"
99_0,0.6106398479581903,102,9.409851,18.343262,-0.030517578,1068.8561,170.13446,30.489529,30.489529,378.8855,160.29893,333.3185,222.24835,9.409851,9.409851,9.409851,24.812042,5.6823425,5.6823425,13.932587,5.1540527,4,0.5103232,438,211,0.21319199,0.34830752,0.7753790759820693,2,5.717071964596158,0.0073147002714603285,0.001207373863042787,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.779166666666665,48.19583333333332]}"
101_0,0.2207506328649522,79,-4.2714844,4.9855957,-14.01413,1635.4939,255.53732,45.11222,45.11222,642.5228,214.2654,608.2927,253.87766,-4.2714844,-4.2714844,-4.2714844,11.842407,-8.816956,-8.816956,4.954773,-11.658508,0,0.013235398,2737,332,0.019169463,-0.018640792,0.02406256373828808,15,68.95279881120327,0.8442236417186787,0.2484140342846343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.129166666666663,47.06249999999999]}"
102_0,0.7497559214161275,217,1.1609802,10.184753,-8.329254,1415.0544,213.18535,40.107246,40.107246,502.26312,210.94144,452.94144,282.47025,1.1609802,1.1609802,1.1609802,16.861633,-3.3031921,-3.3031921,8.181793,-4.230896,5,0.19461432,2061,312,0.2672933,0.45810613,0.8729489512404549,18,64.87817616599692,0.8284363266109496,0.2543516460750074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.437499999999995,46.96249999999999]}"
103_0,0.7622456043987966,338,5.8377075,14.419708,-3.4144592,1683.9918,261.592,46.322014,46.322014,649.9739,231.87253,606.0249,280.63583,5.8377075,5.8377075,5.8377075,20.813751,1.47229,1.47229,13.309357,-0.49124146,7,0.3538013,1111,231,0.24476533,0.488959,0.4885092783395756,12,49.51122267584359,0.31957790724392954,0.09208564925726505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.187499999999996,47.404166666666654]}"
104_0,0.7245215872033803,155,6.569214,15.530945,-3.0010986,1158.8907,193.8029,30.04487,30.04487,459.7516,152.20036,427.87985,190.71118,6.569214,6.569214,6.569214,21.685272,3.0046387,3.0046387,13.975281,0.45321655,3,0.346158,891,211,0.26824412,0.46391222,0.14433840841270484,2,13.850954207991336,0.02016564824512654,0.003473917751947169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.904166666666667,48.47083333333332]}"
105_0,0.49886468047258653,32,0.667511,9.644165,-8.643311,1540.3739,216.49492,47.995358,47.995358,552.61127,230.08698,528.53656,274.46213,0.667511,0.667511,0.667511,16.466522,-3.4845276,-3.4845276,8.917419,-6.5189514,0,0.025011951,2070,333,0.19961886,0.16012082,0.4500104360568572,9,55.23079193296141,0.48323261558438785,0.14567838593590385,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.587499999999999,47.279166666666654]}"
106_0,0.7238428963137389,4,3.5835876,12.152222,-5.5276184,1468.5293,227.89986,40.938595,40.938595,572.0561,184.0255,555.0041,221.52751,3.5835876,3.5835876,3.5835876,17.961823,-0.1199646,-0.1199646,12.294373,-4.330841,2,0.12388245,1568,312,0.24015367,0.5022398,0.4815855746046337,3,29.302363098673336,0.0797542740751824,0.018484178493950284,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.7375,47.55416666666665]}"
107_0,0.7319699189515813,267,5.0089417,14.189484,-4.9734497,1392.0009,223.36456,32.23721,32.23721,509.52206,168.07623,413.63626,226.6934,5.0089417,5.0089417,5.0089417,20.567566,0.67385864,0.67385864,8.917725,-2.8128662,11,0.14333986,1262,312,0.30523917,0.5144068,0.45870345602417295,10,40.543570919010776,0.189206368184992,0.05141007688237933,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.254166666666665,46.73749999999999]}"
108_0,0.7258744671455732,0,9.817932,18.73108,0.37582397,971.6459,156.71442,27.385195,27.385195,343.3086,146.63962,300.0085,209.09203,9.817932,9.817932,9.817932,25.19223,6.16156,6.16156,13.721588,6.0395203,6,0.54009163,360,312,0.24451098,0.53875774,0.15110399230786975,0,5.085441982479765,0.007270670350262198,0.0012018626213508602,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.529166666666665,48.379166666666656]}"
109_0,0.7305263291177609,288,9.564575,19.076538,-0.41027832,680.89874,121.971596,16.886953,16.886953,270.31586,90.391624,237.0975,115.235535,9.564575,9.564575,9.564575,25.982635,5.4100647,5.4100647,16.46988,2.6046753,11,0.07835865,298,311,0.2719078,0.53235024,0.5755641434100117,4,3.759926381526448,0.004618354654725263,7.51993126701776E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[15.954166666666667,48.562499999999986]}"
110_0,0.7080743068736638,175,8.95636,17.815186,-0.4597168,1225.5615,191.79842,35.07958,35.07958,432.78558,184.14578,385.9806,255.31984,8.95636,8.95636,8.95636,24.177368,5.197296,5.197296,14.290436,4.4775696,1,0.54771423,508,211,0.24278073,0.42083436,0.808569745203198,1,9.712798334722697,0.012968899178494073,0.002207507784922157,"{""geodesic"":false,""type"":""Point"",""coordinates"":[13.654166666666665,48.08749999999999]}"
111_0,0.7054958935326834,207,5.1720886,14.161926,-4.458191,1309.1455,203.07468,37.637806,37.637806,497.02286,180.79208,463.35245,222.46936,5.1720886,5.1720886,5.1720886,20.774963,0.9349365,0.9349365,12.300507,-1.7363586,0,0.1228325,1360,313,0.23286371,0.3088202,0.519239710715657,24,35.405588493573305,0.1291335245489911,0.03257373898093471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[14.954166666666666,47.48749999999999]}"
